subject,roi,cluster_id,hits,hit_rate,birth,death,persistence,robust,B,subsample_frac,persist_floor_frac,top_L,cluster_tol_frac,robust_hitrate_min,strict_tag,maxdist_full,shift_added
2,V2,17,26,0.13,2.471191883087158,7.53174431507404,5.060552431986882,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,23,22,0.11,4.739774413730787,7.084221445995828,2.344447032265041,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,5,22,0.11,5.45760752360026,6.756516615549724,1.2989090919494628,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,24,16,0.08,5.4198884211088485,7.350400774102462,1.930512352993614,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,22,15,0.075,5.689092310992154,7.269148696552623,1.5800563855604692,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,20,11,0.055,2.333034038543701,6.548270225524902,4.215236186981201,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,28,10,0.05,5.32145586013794,6.556185674667359,1.234729814529419,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,31,9,0.045,3.337766170501709,7.1991382175021705,3.861372047000461,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,6,7,0.035,2.637437105178833,6.93986177444458,4.302424669265747,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,26,6,0.03,3.1309735774993896,6.984007835388184,3.853034257888794,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,37,6,0.03,4.549722194671631,7.116845607757568,2.5671234130859375,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,30,6,0.03,5.4095964431762695,7.528690656026204,2.119094212849935,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,35,5,0.025,5.04103946685791,6.298827648162842,1.2577881813049316,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,39,4,0.02,2.333034038543701,6.726142883300781,4.39310884475708,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,27,3,0.015,4.602405071258545,6.774213155110677,2.1718080838521323,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,36,3,0.015,5.261630058288574,6.885234514872233,1.623604456583659,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,41,3,0.015,4.750685691833496,6.036543369293213,1.2858576774597168,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,38,3,0.015,5.688695549964905,6.855227947235107,1.1665323972702026,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,32,2,0.01,4.7374773025512695,6.942259311676025,2.204782009124756,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,34,2,0.01,4.609188556671143,6.036543369293213,1.4273548126220703,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,29,2,0.01,5.972999572753906,7.2790868282318115,1.3060872554779053,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,40,1,0.005,2.637437105178833,7.203381538391113,4.56594443321228,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,33,1,0.005,5.032080173492432,7.548854827880859,2.5167746543884277,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V2,25,1,0.005,5.4420623779296875,7.23089599609375,1.7888336181640625,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.785364628838135,7.720423066125942
2,V3,2,177,0.885,3.6297204748113105,5.149026538825687,1.5193060640143767,True,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,5,172,0.86,3.7113957325617473,5.26338325659434,1.5519875240325929,True,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,10,136,0.68,3.7113092495844913,5.492169741342759,1.7808604917582675,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,3,134,0.67,3.2970997190182927,4.964958392769281,1.6678586737509886,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,9,113,0.565,3.2273459096593182,5.293217107066958,2.06587119740764,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,13,110,0.55,2.3253884315490723,5.435566273602572,3.1101778420535,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,6,101,0.505,3.373918954063864,4.801928306327147,1.4280093522632824,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,1,84,0.42,3.1004999391325225,4.789920330047607,1.6894203909150847,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,8,82,0.41,2.732727289199829,5.152322292327881,2.4195950031280518,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,0,78,0.39,2.843989133834839,4.7755713646228495,1.9315822307880108,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,7,76,0.38,2.0498433113098145,5.097431471473293,3.0475881601634778,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,15,53,0.265,3.268344697085294,4.773062151128595,1.5047174540433017,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,12,49,0.245,3.068527046515017,4.527033805847168,1.4585067593321508,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,22,40,0.2,3.538395189771465,4.912808016234753,1.374412826463288,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,4,34,0.17,4.008448600769043,5.4553961753845215,1.4469475746154785,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,18,20,0.1,3.8909224967161813,5.2725421984990435,1.3816197017828624,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,24,19,0.095,3.447071025246068,5.161301311693694,1.7142302864476253,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,26,17,0.085,3.1187004061306225,4.923228824839873,1.80452841870925,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,17,16,0.08,2.732727289199829,5.268477916717529,2.5357506275177,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,19,8,0.04,2.0498433113098145,5.268477916717529,3.218634605407715,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,27,8,0.04,2.732727289199829,5.42627340555191,2.6935461163520813,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,14,7,0.035,3.114041566848755,5.05827351978847,1.9442319529397147,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,29,7,0.035,3.975555499394735,5.600767347547743,1.6252118481530085,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,28,6,0.03,3.6739978790283203,5.013113498687744,1.3391156196594238,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,25,5,0.025,3.410369634628296,4.992850303649902,1.5824806690216064,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,21,5,0.025,3.778354120254517,5.153288078308106,1.3749339580535889,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,16,4,0.02,3.7104405760765076,5.629612445831299,1.9191718697547913,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,11,4,0.02,3.588011384010315,5.29572606086731,1.7077146768569946,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,33,3,0.015,4.219799359639485,5.594298203786214,1.3744988441467285,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,23,3,0.015,3.9769667387008667,5.301695346832275,1.3247286081314087,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,30,2,0.01,3.2554333209991455,4.606989860534668,1.3515565395355225,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,31,1,0.005,2.0498433113098145,5.404066562652588,3.3542232513427734,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,20,1,0.005,3.2586302757263184,5.429752826690674,2.1711225509643555,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,32,1,0.005,2.843989133834839,4.898240089416504,2.054250955581665,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V3,34,1,0.005,3.3902995586395264,4.680825233459473,1.2905256748199463,False,200,0.8,0.05,10,0.012,0.8,STRICT2,9.567964554833008,6.152104140328003
2,V4,1,196,0.98,2.6796951420234447,4.935968924869886,2.2562737828464416,True,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,2,187,0.935,2.4078820085417876,4.688738114677756,2.280856106135969,True,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,3,126,0.63,2.9537540186535227,5.301876796917482,2.348122778263959,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,4,116,0.58,2.0814199410378933,4.403768164416154,2.322348223378261,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,0,101,0.505,2.140509605407715,5.230592774872733,3.090083169465018,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,7,94,0.47,1.6714425086975098,4.932569630602573,3.261127121905063,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,9,62,0.31,2.9497251751717557,5.05881527032745,2.1090900951556946,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,5,60,0.3,2.6116272081499514,4.718017795811528,2.1063905876615774,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,11,36,0.18,2.727691462165431,5.128868077930651,2.40117661576522,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,8,26,0.13,2.7292708250192494,5.402271270751953,2.6730004457327037,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,6,23,0.115,2.0983259677886963,4.7534423828125,2.655116415023804,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,12,23,0.115,2.272415200869242,4.887799421946208,2.6153842210769653,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,14,23,0.115,3.275251370209914,5.358141862429106,2.0828904922191915,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,20,12,0.06,2.174593210220337,4.583873271942139,2.4092800617218018,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,16,8,0.04,2.9395498037338257,5.497312545776367,2.5577627420425415,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,17,5,0.025,2.452019214630127,4.490541934967041,2.038522720336914,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,15,5,0.025,2.88191876411438,4.888242626190186,2.0063238620758055,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,19,4,0.02,3.163644790649414,5.144474148750305,1.9808293581008911,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,10,2,0.01,2.033151865005493,4.926328897476196,2.893177032470703,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,18,2,0.01,2.4985079765319824,4.8795905113220215,2.381082534790039,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,V4,13,2,0.01,2.5605058670043945,4.676333904266357,2.115828037261963,False,200,0.8,0.05,10,0.012,0.8,STRICT2,12.855088324354721,6.119970561073853
2,LO2,7,178,0.89,11.044906037313897,17.440421034160412,6.395514996846517,True,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,6,165,0.825,10.430040334178283,17.232582843409176,6.802542509230892,True,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,5,129,0.645,9.516294673337775,17.06730897547835,7.551014302140575,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,12,112,0.56,12.204960745734137,17.835554906484244,5.630594160750106,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,10,108,0.54,9.644831657409668,18.759371881131774,9.114540223722104,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,2,107,0.535,5.233882427215576,17.34878691557412,12.114904488358542,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,3,104,0.52,5.724959373474121,17.360888022642868,11.635928649168749,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,4,98,0.49,6.677644729614258,16.956189719998108,10.27854499038385,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,1,89,0.445,4.005167007446289,17.30647374271007,13.30130673526378,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,9,81,0.405,4.471338272094727,17.76808738708496,13.296749114990234,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,11,68,0.34,10.281283378601074,16.619744805728686,6.338461427127614,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,14,66,0.33,12.416309974232657,17.179733088759125,4.763423114526467,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,13,51,0.255,13.08389937877655,18.427044221333094,5.343144842556545,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,17,45,0.225,9.69332504272461,15.9048433303833,6.211518287658691,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,15,44,0.22,13.283686465527637,17.730724725378565,4.4470382598509275,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,21,26,0.13,11.076578140258789,16.822927474975586,5.746349334716797,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,18,24,0.12,13.914176940917969,18.582139403731734,4.667962462813766,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,0,19,0.095,4.471338272094727,18.703361009296618,14.232022737201891,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,27,18,0.09,11.780765533447266,17.315433502197266,5.53466796875,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,8,14,0.07,9.644051279340472,16.488701684134348,6.844650404793875,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,22,13,0.065,13.693406768467115,17.90789264181386,4.214485873346743,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,16,5,0.025,12.264592552185059,16.82130241394043,4.556709861755371,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,26,5,0.025,14.435110959139736,17.78808628429066,3.3529753251509233,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,29,4,0.02,9.670108795166016,17.83748435974121,8.167375564575195,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,33,3,0.015,11.27118968963623,15.9048433303833,4.63365364074707,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,24,3,0.015,13.254101991653442,17.27449893951416,4.020396947860718,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,25,3,0.015,12.200421333312988,16.110414505004883,3.9099931716918945,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,20,2,0.01,6.677644729614258,17.461923599243164,10.784278869628906,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,23,2,0.01,10.299878120422363,17.849714279174805,7.549836158752441,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,19,1,0.005,5.233882427215576,17.76808738708496,12.534204959869385,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,32,1,0.005,11.27118968963623,16.367212295532227,5.096022605895996,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,28,1,0.005,13.736860275268555,17.39672088623047,3.659860610961914,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,30,1,0.005,15.314798355102539,18.70919418334961,3.3943958282470703,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,LO2,31,1,0.005,13.819657325744629,16.822927474975586,3.003270149230957,False,200,0.8,0.05,10,0.012,0.8,STRICT2,36.65293287585838,19.22662389378412
2,MT,2,187,0.935,3.9362733934895466,9.168623455500198,5.232350062010652,True,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,1,130,0.65,3.5565487956537782,9.210998877738286,5.654450082084508,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,0,123,0.615,2.4281069046229273,8.874453435489787,6.44634653086686,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,3,120,0.6,4.370635384204341,9.265341833526014,4.894706449321672,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,9,95,0.475,1.8603501319885254,8.763816351639598,6.903466219651071,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,10,80,0.4,1.0564723014831543,8.616423666477203,7.559951364994049,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,5,72,0.36,4.647436273665655,9.434298805963426,4.7868625322977705,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,4,45,0.225,3.811665752477813,8.806534700226365,4.994868947748552,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,6,45,0.225,4.99904729824255,9.392099238858364,4.393051940615814,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,11,40,0.2,3.4877867698669434,8.780099368095398,5.292312598228454,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,7,30,0.15,4.650329427719116,9.126934909820557,4.476605482101441,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,8,29,0.145,5.334176712725536,9.523141297949365,4.18896458522383,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,14,12,0.06,3.4877867698669434,8.641777992248535,5.153991222381592,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,12,8,0.04,5.725230106940637,9.690776091355543,3.9655459844149075,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,13,5,0.025,5.984790658950805,9.715131473541259,3.730340814590454,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,16,4,0.02,3.791341781616211,9.410439014434814,5.6190972328186035,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,15,1,0.005,4.143276214599609,9.090725898742676,4.947449684143066,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,21,1,0.005,5.254127502441406,9.748035430908203,4.493907928466797,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,22,1,0.005,4.919116258621216,9.160994529724121,4.241878271102905,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,18,1,0.005,6.20460319519043,10.188748359680176,3.984145164489746,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,19,1,0.005,5.632575035095215,9.446213722229004,3.813638687133789,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,20,1,0.005,5.329005718231201,9.136578559875488,3.807572841644287,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,MT,17,1,0.005,6.275652249654134,9.753500620524088,3.4778483708699546,False,200,0.8,0.05,10,0.012,0.8,STRICT2,18.84400986235006,11.348162890480591
2,PH,0,185,0.925,2.3266274880232483,6.444052381762143,4.117424893738894,True,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,2,157,0.785,2.699802479960702,6.745625734329224,4.045823254368522,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,7,110,0.55,2.1567989823165212,6.770137313065256,4.613338330748734,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,8,79,0.395,2.407762202094583,6.823949286516975,4.416187084422392,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,11,67,0.335,2.0965304374694824,6.450852386987031,4.354321949517549,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,3,49,0.245,2.9860412875811257,6.904386893908183,3.918345606327057,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,1,46,0.23,2.542004906612894,6.464493157207102,3.922488250594208,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,6,27,0.135,3.3361189705984935,7.3086012159075056,3.972482245309012,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,5,21,0.105,2.742528059903313,6.436274935217464,3.6937468753141514,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,12,19,0.095,3.2391300087883357,7.054423877171108,3.815293868382772,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,9,15,0.075,2.674348621833615,7.07039823764708,4.396049615813465,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,4,14,0.07,2.9555712587693157,6.993757808909697,4.038186550140381,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,10,9,0.045,2.437971928540398,6.789054029128131,4.351082100587733,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,16,9,0.045,3.6522010473104625,7.39526000389686,3.7430589565863976,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,13,8,0.04,3.1644243110309946,7.2353833371942695,4.070959026163274,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,14,4,0.02,2.07875657081604,6.954893708229065,4.876137137413025,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,15,2,0.01,2.5240936279296875,7.177328268686931,4.653234640757243,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,PH,17,1,0.005,2.949336528778076,6.692546844482422,3.7432103157043457,False,200,0.8,0.05,10,0.012,0.8,STRICT2,17.24452894281013,8.809518867240978
2,STSva,2,193,0.965,2.696075073553591,4.823368268110314,2.127293194556723,True,200,0.8,0.05,10,0.012,0.8,STRICT2,11.363306404160095,5.795761049793793
2,STSva,0,170,0.85,2.215707214652391,4.507430043887338,2.291722829234946,True,200,0.8,0.05,10,0.012,0.8,STRICT2,11.363306404160095,5.795761049793793
2,STSva,3,168,0.84,2.1777706247861266,4.259068420285084,2.0812977954989575,True,200,0.8,0.05,10,0.012,0.8,STRICT2,11.363306404160095,5.795761049793793
2,STSva,7,165,0.825,2.5470160297725513,4.581996005514394,2.0349799757418423,True,200,0.8,0.05,10,0.012,0.8,STRICT2,11.363306404160095,5.795761049793793
2,STSva,16,71,0.355,1.5166858434677124,4.305807597200635,2.789121753732923,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.363306404160095,5.795761049793793
2,STSva,17,66,0.33,1.8087629079818726,4.149686336517334,2.3409234285354614,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.363306404160095,5.795761049793793
2,STSva,9,57,0.285,2.9497320619347978,4.937310963460844,1.987578901526046,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.363306404160095,5.795761049793793
2,STSva,4,39,0.195,2.039426497924022,4.279801393166567,2.240374895242544,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.363306404160095,5.795761049793793
2,STSva,11,37,0.185,2.348888500170274,4.37621131810275,2.027322817932476,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.363306404160095,5.795761049793793
2,STSva,1,34,0.17,2.2745484113693237,4.697096559736464,2.42254814836714,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.363306404160095,5.795761049793793
2,STSva,6,24,0.12,1.8087629079818726,4.319065789381663,2.5103028813997903,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.363306404160095,5.795761049793793
2,STSva,8,24,0.12,3.184226085742315,5.169892231623332,1.985666145881017,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.363306404160095,5.795761049793793
2,STSva,5,23,0.115,2.037374973297119,4.066235542297363,2.028860569000244,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.363306404160095,5.795761049793793
2,STSva,10,19,0.095,2.8726906529788314,4.736562646668533,1.8638719936897015,False,200,0.8,0.05,10,0.012,0.8,STRICT2,11.363306404160095,5.795761049793793
